price,surface,rooms,governorate,property_type
1620000.0,608.0,6,Ariana,House
1190000.0,381.0,5,Tunis,House
590000.0,363.0,3,Tunis,House
620000.0,138.0,2,Tunis,Appart
270000.0,72.0,2,Tunis,Appart
195000.0,110.0,4,Sfax,Appart
160000.0,70.0,1,Mednine,Appart
1050000.0,550.0,5,Ariana,House
1400000.0,413.0,8,Sousse,House
1044000.0,177.0,3,Tunis,Appart
265000.0,100.0,2,Sousse,Appart
750000.0,221.0,3,Mednine,House
620000.0,135.0,2,Tunis,Appart
3500000.0,1800.0,24,Sousse,House
916000.0,160.0,3,Tunis,Appart
1100000.0,400.0,7,Ariana,House
1200000.0,200.0,3,Tunis,Appart
850000.0,300.0,8,Tunis,House
300000.0,100.0,3,Mahdia,Appart
410000.0,109.0,2,Nabeul,Appart
1150000.0,613.0,3,Sousse,House
450000.0,200.0,4,Sousse,Appart
200000.0,82.0,2,Sousse,Appart
350000.0,100.0,2,Nabeul,Appart
750000.0,250.0,4,Nabeul,House
550000.0,120.0,3,Tunis,Appart
435000.0,95.0,2,Monastir,Appart
381000.0,160.0,4,Ariana,Appart
425000.0,87.0,2,Nabeul,Appart
4000000.0,480.0,6,Tunis,House
675000.0,174.0,4,Sousse,Appart
670000.0,150.0,3,Nabeul,Appart
500000.0,150.0,3,Nabeul,Appart
760000.0,180.0,3,Nabeul,House
450000.0,155.0,3,Sousse,Appart
360000.0,94.0,2,Sousse,Appart
400000.0,150.0,3,Ben Arous,Appart
780000.0,250.0,3,Nabeul,House
320000.0,107.0,2,Sousse,Appart
1500000.0,400.0,7,Nabeul,House
480000.0,225.0,2,Tunis,House
340000.0,70.0,1,Nabeul,Appart
480000.0,140.0,3,Mednine,House
879500.0,220.0,3,Mednine,House
1220000.0,300.0,3,Ariana,Appart
376900.0,167.0,3,Ariana,Appart
276400.0,102.0,2,Mednine,House
3600000.0,1154.0,6,Tunis,House
550000.0,140.0,3,Mednine,House
280000.0,338.0,3,Sousse,House
720192.0,218.0,3,Sousse,Appart
376761.0,105.0,2,Sousse,Appart
250000.0,230.0,4,Sousse,House
770000.0,143.0,3,Tunis,Appart
500000.0,84.0,1,Sousse,Appart
12000000.0,2500.0,8,Manouba,House
927000.0,366.0,4,Nabeul,Appart
880000.0,230.0,3,Tunis,House
1300000.0,150.0,4,Tunis,House
650000.0,180.0,3,Mednine,House
600000.0,300.0,7,Sousse,House
550000.0,150.0,3,Nabeul,Appart
350000.0,110.0,2,Nabeul,Appart
490000.0,160.0,3,Nabeul,Appart
1400000.0,603.0,5,Nabeul,House
297000.0,300.0,2,Nabeul,Appart
790000.0,300.0,7,Ben Arous,House
370000.0,141.0,3,Nabeul,House
280000.0,106.0,2,Nabeul,Appart
680000.0,716.0,5,Sousse,House
880000.0,200.0,3,Tunis,House
280000.0,95.0,2,Sousse,Appart
379000.0,130.0,3,Mednine,House
790000.0,220.0,5,Mednine,House
157000.0,50.0,1,Tunis,Appart
380000.0,121.0,2,Sousse,Appart
345600.0,108.0,2,Sousse,Appart
760000.0,252.0,3,Ariana,House
185000.0,140.0,3,Tunis,Appart
600000.0,160.0,7,Zaghouan,House
690000.0,620.0,3,Nabeul,House
300000.0,88.0,1,Sousse,Appart
4000000.0,1500.0,13,Tunis,House
185000.0,100.0,4,Ariana,Appart
850000.0,425.0,12,Ben Arous,House
472000.0,115.0,2,Sousse,Appart
210000.0,204.0,3,Sousse,House
2000000.0,480.0,4,Sousse,House
1700000.0,350.0,9,Tunis,House
780000.0,750.0,5,Nabeul,House
850000.0,300.0,3,Nabeul,House
890000.0,320.0,4,Nabeul,House
720000.0,200.0,3,Tunis,Appart
450000.0,100.0,1,Tunis,Appart
860000.0,137.0,1,Tunis,Appart
430000.0,350.0,5,Nabeul,House
360000.0,220.0,2,Nabeul,Appart
550000.0,200.0,3,Nabeul,House
320000.0,80.0,2,Nabeul,Appart
550000.0,220.0,2,Nabeul,Appart
850000.0,310.0,4,Nabeul,House
675000.0,300.0,4,Nabeul,House
799000.0,115.0,2,Tunis,Appart
1500000.0,243.0,3,Tunis,Appart
280000.0,100.0,2,Sousse,Appart
535000.0,100.0,1,Tunis,Appart
980000.0,600.0,6,Ben Arous,House
145000.0,98.0,2,Nabeul,House
350000.0,215.0,3,Mednine,House
1680000.0,644.0,8,Ariana,House
500000.0,326.0,4,Sousse,House
370000.0,143.0,3,Sousse,Appart
3500000.0,536.0,4,Tunis,House
450000.0,119.0,2,Sousse,Appart
560000.0,167.0,3,Sousse,Appart
385000.0,93.0,4,Ben Arous,House
1600000.0,300.0,3,Tunis,House
275000.0,74.0,1,Sousse,Appart
490000.0,135.0,2,Sousse,Appart
700000.0,240.0,2,Tunis,Appart
560000.0,160.0,1,Tunis,Appart
225000.0,100.0,3,Ben Arous,Appart
2200000.0,750.0,4,Tunis,House
650000.0,550.0,4,Nabeul,House
450000.0,150.0,2,Sousse,Appart
90000.0,90.0,2,Sousse,Appart
350000.0,248.0,3,Sousse,Appart
380000.0,151.0,3,Ariana,Appart
560500.0,133.0,2,Tunis,Appart
79000.0,55.0,1,Tunis,Appart
395000.0,230.0,4,Tunis,House
850000.0,432.0,2,Tunis,House
192000.0,63.0,1,Manouba,Appart
350000.0,297.0,2,Tunis,House
255000.0,111.0,3,Tunis,Appart
800000.0,225.0,4,Tunis,House
215000.0,112.0,3,Manouba,Appart
160000.0,50.0,1,Tunis,Appart
270000.0,100.0,2,Sousse,Appart
300000.0,150.0,3,Sousse,Appart
290000.0,190.0,3,Sousse,Appart
200000.0,160.0,2,Sousse,House
350000.0,200.0,3,Sousse,Appart
430000.0,145.0,3,Sousse,Appart
275000.0,117.0,2,Sousse,Appart
330000.0,151.0,2,Nabeul,Appart
395000.0,129.0,3,Tunis,Appart
950000.0,281.0,7,Tunis,House
1300000.0,240.0,3,Tunis,House
1800000.0,500.0,9,Ariana,Appart
3500000.0,200.0,3,Tunis,House
185000.0,150.0,3,Tunis,Appart
350000.0,250.0,3,Nabeul,House
680000.0,117.0,2,Tunis,Appart
1425000.0,300.0,4,Ariana,House
330000.0,150.0,3,Mednine,House
650000.0,113.0,3,Tunis,Appart
950000.0,720.0,7,Tunis,House
220000.0,50.0,1,Tunis,Appart
315000.0,126.0,2,Mahdia,Appart
540000.0,151.0,3,Ariana,House
650000.0,155.0,4,Tunis,Appart
320000.0,95.0,2,Nabeul,Appart
2200000.0,800.0,6,Ariana,House
650000.0,160.0,3,Ariana,House
490000.0,205.0,2,Ariana,Appart
170000.0,70.0,2,Tunis,Appart
1050000.0,200.0,3,Tunis,Appart
295000.0,130.0,3,Ariana,Appart
520000.0,210.0,4,Manouba,House
330000.0,114.0,3,Manouba,Appart
352000.0,141.0,3,Manouba,Appart
880000.0,512.0,7,Manouba,House
230000.0,97.0,2,Manouba,Appart
700000.0,180.0,3,Manouba,House
600000.0,349.0,2,Manouba,House
800000.0,300.0,4,Manouba,House
800000.0,172.0,6,Manouba,House
750000.0,450.0,6,Manouba,House
348000.0,200.0,3,Nabeul,House
700000.0,300.0,5,Nabeul,House
280000.0,100.0,2,Nabeul,Appart
105000.0,55.0,1,Tunis,Appart
2300000.0,800.0,3,Tunis,House
7000.0,380.0,6,Tunis,House
1400000.0,650.0,4,Tunis,House
1800000.0,580.0,5,Tunis,House
1500000.0,378.0,5,Tunis,Appart
945000.0,405.0,5,Tunis,House
249900.0,104.0,3,Tunis,Appart
700000.0,320.0,5,Tunis,House
685000.0,234.0,5,Tunis,House
315000.0,75.0,1,Ariana,Appart
590000.0,154.0,2,Ariana,Appart
660000.0,180.0,3,Tunis,Appart
1900000.0,320.0,4,Tunis,House
616000.0,163.0,2,Tunis,Appart
794000.0,209.0,3,Tunis,Appart
600000.0,140.0,4,Tunis,Appart
1300000.0,300.0,4,Ariana,House
350000.0,91.0,2,Nabeul,Appart
650000.0,130.0,3,Tunis,Appart
6000000.0,530.0,6,Tunis,House
720000.0,214.0,6,Tunis,House
405000.0,158.0,3,Ariana,Appart
650000.0,124.0,3,Tunis,Appart
310000.0,180.0,3,Ariana,Appart
470000.0,130.0,2,Nabeul,Appart
185000.0,63.0,1,Nabeul,Appart
375000.0,90.0,2,Nabeul,Appart
1500000.0,300.0,2,Nabeul,House
700000.0,225.0,6,Tunis,House
630000.0,230.0,4,Nabeul,House
1800000.0,450.0,4,Ariana,House
435000.0,165.0,4,Ariana,Appart
340000.0,62.0,1,Tunis,Appart
180000.0,110.0,3,Ben Arous,Appart
299000.0,160.0,3,Sousse,Appart
2100000.0,450.0,9,Tunis,House
160000.0,79.0,2,Tunis,Appart
1160000.0,265.0,3,Tunis,Appart
650000.0,181.0,3,Tunis,Appart
245000.0,70.0,1,Nabeul,Appart
550000.0,165.0,3,Tunis,Appart
165000.0,74.0,2,Ben Arous,House
560000.0,245.0,4,Ariana,Appart
299000.0,160.0,3,Sousse,Appart
580000.0,150.0,3,Tunis,Appart
370000.0,110.0,3,Tunis,Appart
980000.0,300.0,3,Tunis,House
297000.0,62.0,1,Tunis,Appart
1150000.0,444.0,4,Nabeul,House
630000.0,126.0,3,Tunis,Appart
990000.0,354.0,6,Nabeul,House
250000.0,100.0,2,Sousse,Appart
340000.0,63.0,1,Tunis,Appart
789000.0,135.0,3,Tunis,Appart
335000.0,160.0,2,Tunis,Appart
290000.0,93.0,2,Tunis,Appart
680000.0,450.0,7,Tunis,House
900000.0,400.0,3,Ariana,House
700000.0,172.0,3,Tunis,Appart
1450000.0,600.0,9,Ariana,House
1200000.0,257.0,5,Tunis,House
730000.0,353.0,5,Ariana,House
485000.0,170.0,3,Sousse,Appart
512000.0,160.0,3,Sousse,Appart
255000.0,110.0,2,Sousse,Appart
185000.0,156.0,3,Nabeul,Appart
380000.0,105.0,2,Nabeul,Appart
350000.0,130.0,5,Nabeul,House
280000.0,170.0,2,Nabeul,Appart
420000.0,290.0,2,Mednine,House
797360.0,767.0,4,Mednine,House
580000.0,650.0,4,Mednine,House
250000.0,90.0,1,Tunis,Appart
320000.0,136.0,3,Tunis,Appart
850000.0,210.0,3,Tunis,Appart
680000.0,155.0,4,Tunis,House
1100000.0,195.0,3,Nabeul,House
382000.0,132.0,3,Monastir,House
370000.0,168.0,3,Monastir,House
490000.0,90.0,2,Monastir,Appart
1300000.0,2024.0,2,Monastir,Appart
825000.0,162.0,3,Tunis,Appart
700000.0,120.0,3,Tunis,Appart
980000.0,300.0,7,Tunis,House
820000.0,160.0,3,Tunis,Appart
680000.0,134.0,2,Tunis,Appart
289000.0,95.0,2,Tunis,Appart
718000.0,201.0,2,Tunis,Appart
1600000.0,270.0,4,Tunis,House
165000.0,105.0,2,Sousse,Appart
340000.0,137.0,2,Sousse,Appart
365000.0,123.0,2,Sousse,Appart
349890.0,107.0,2,Ariana,Appart
935000.0,175.0,3,Tunis,Appart
145000.0,85.0,2,Tunis,Appart
500000.0,147.0,3,Ariana,Appart
140000.0,83.0,3,Tunis,Appart
5000000.0,550.0,5,Nabeul,House
450000.0,145.0,3,Nabeul,Appart
690000.0,220.0,4,Tunis,House
388000.0,119.0,3,Tunis,Appart
576000.0,129.0,3,Ariana,Appart
4500000.0,370.0,6,Tunis,House
85000.0,65.0,2,Tunis,Appart
1900000.0,286.0,5,Nabeul,Appart
320000.0,131.0,4,Ariana,Appart
250000.0,186.0,3,Ariana,Appart
2000000.0,500.0,5,Nabeul,House
510000.0,167.0,3,Tunis,Appart
950000.0,263.0,4,Ariana,House
1150000.0,890.0,7,Sousse,House
570000.0,314.0,3,Mednine,House
780000.0,367.0,3,Mednine,House
360000.0,176.0,2,Nabeul,Appart
300000.0,98.0,2,Nabeul,Appart
850000.0,465.0,6,Tunis,House
275000.0,111.0,2,Tunis,Appart
295000.0,125.0,3,Tunis,Appart
420000.0,115.0,1,Tunis,Appart
320000.0,90.0,2,Tunis,Appart
555000.0,145.0,3,Ariana,Appart
375000.0,139.0,3,Ariana,Appart
780000.0,400.0,3,Mednine,House
520000.0,273.0,2,Mednine,House
567000.0,343.0,3,Mednine,House
990000.0,450.0,5,Ariana,House
650000.0,200.0,3,Nabeul,House
4300000.0,720.0,9,Tunis,House
395000.0,131.0,2,Ariana,Appart
105000.0,40.0,1,Tunis,Appart
410000.0,109.0,2,Nabeul,Appart
330000.0,144.0,3,Ariana,Appart
567000.0,345.0,3,Mednine,House
475000.0,274.0,2,Mednine,House
780000.0,335.0,3,Mednine,House
2200000.0,837.0,7,Nabeul,House
450000.0,127.0,2,Tunis,Appart
600000.0,130.0,3,Tunis,Appart
250000.0,50.0,1,Ariana,Appart
100000.0,280.0,2,Nabeul,House
800000.0,274.0,4,Nabeul,House
1250000.0,600.0,6,Sousse,House
550000.0,164.0,4,Ariana,Appart
695000.0,313.0,3,Mednine,House
295000.0,127.0,3,Ariana,Appart
490000.0,103.0,2,Ariana,Appart
750000.0,180.0,5,Ben Arous,Appart
2800000.0,1100.0,4,Nabeul,House
320000.0,120.0,3,Nabeul,Appart
845000.0,400.0,4,Nabeul,House
900000.0,369.0,9,Tunis,Appart
1500000.0,452.0,9,Tunis,House
410000.0,200.0,3,Tunis,House
220000.0,95.0,3,Ariana,Appart
748200.0,121.0,2,Tunis,Appart
748200.0,121.0,2,Tunis,Appart
255000.0,99.0,2,Ariana,Appart
800000.0,250.0,3,Tunis,House
370000.0,73.0,1,Tunis,Appart
720000.0,170.0,3,Tunis,Appart
295000.0,115.0,2,Ariana,Appart
518000.0,278.0,2,Mednine,House
650000.0,416.0,6,Ben Arous,House
360000.0,96.0,2,Sousse,Appart
450000.0,190.0,4,Tunis,Appart
1500000.0,300.0,3,Nabeul,House
260000.0,110.0,2,Mahdia,Appart
175000.0,50.0,1,Tunis,Appart
825000.0,193.0,4,Tunis,House
330000.0,85.0,2,Nabeul,Appart
440000.0,200.0,3,Nabeul,House
560000.0,472.0,4,Tunis,Appart
210000.0,129.0,3,Ariana,Appart
387000.0,88.0,2,Tunis,Appart
290000.0,117.0,3,Tunis,Appart
880000.0,234.0,3,Mednine,House
260000.0,105.0,2,Ariana,Appart
170000.0,50.0,1,Tunis,Appart
3800000.0,720.0,6,Tunis,House
1400000.0,200.0,2,Tunis,House
255000.0,155.0,4,Tunis,Appart
350000.0,100.0,2,Nabeul,Appart
1200000.0,560.0,3,Nabeul,House
249000.0,95.0,2,Ariana,Appart
205000.0,50.0,1,Sousse,Appart
350000.0,146.0,3,Tunis,Appart
1250000.0,500.0,3,Nabeul,House
2200000.0,750.0,14,Nabeul,House
1990000.0,340.0,5,Nabeul,House
3900000.0,400.0,4,Tunis,House
1300000.0,327.0,5,Tunis,House
900000.0,300.0,4,Nabeul,House
1500000.0,350.0,4,Ariana,House
205000.0,100.0,3,Ariana,Appart
1250000.0,560.0,5,Ariana,House
2800000.0,500.0,6,Tunis,House
3350000.0,400.0,3,Ariana,House
225000.0,100.0,2,Tunis,Appart
230000.0,115.0,2,Manouba,Appart
260000.0,129.0,3,Manouba,Appart
720000.0,210.0,3,Nabeul,House
229000.0,85.0,2,Tunis,Appart
275000.0,180.0,2,Tunis,Appart
1750000.0,183.0,3,Tunis,Appart
2800000.0,440.0,4,Tunis,Appart
625000.0,420.0,4,Ariana,House
1180000.0,500.0,4,Nabeul,House
950000.0,345.0,3,Ariana,Appart
300000.0,420.0,3,Sousse,House
1300000.0,190.0,3,Ariana,House
690000.0,281.0,3,Tunis,Appart
250000.0,120.0,2,Manouba,Appart
360000.0,87.0,1,Tunis,Appart
210000.0,100.0,3,Tunis,Appart
990000.0,400.0,5,Ariana,House
1550000.0,400.0,4,Sousse,House
260000.0,100.0,3,Sousse,Appart
880000.0,180.0,3,Tunis,Appart
1550000.0,250.0,5,Ariana,House
600000000.0,180.0,3,Nabeul,House
875000.0,260.0,4,Nabeul,House
500000.0,117.0,7,Tunis,House
250000.0,76.0,1,Nabeul,Appart
290000.0,119.0,3,Tunis,Appart
350000.0,110.0,2,Monastir,Appart
830000.0,200.0,1,Nabeul,Appart
850000.0,180.0,2,Sousse,Appart
404800.0,66.0,1,Tunis,Appart
920000.0,169.0,3,Tunis,Appart
2295000.0,984.0,7,Nabeul,House
1050000.0,143.0,3,Ariana,House
250000.0,100.0,2,Tunis,Appart
1600000.0,350.0,4,Tunis,Appart
540000.0,240.0,4,Nabeul,House
950000.0,460.0,2,Tunis,House
2000000.0,355.0,4,Tunis,House
710000.0,178.0,4,Tunis,Appart
397000.0,64.0,1,Tunis,Appart
185000.0,114.0,2,Nabeul,Appart
373635.0,65.0,1,Tunis,Appart
2900000.0,274.0,4,Tunis,House
550000.0,176.0,2,Tunis,Appart
388000.0,182.0,3,Tunis,Appart
1500000.0,200.0,3,Tunis,House
155000.0,90.0,3,Tunis,Appart
515000.0,105.0,3,Nabeul,Appart
280000.0,60.0,1,Nabeul,Appart
455000.0,103.0,3,Nabeul,Appart
405000.0,100.0,2,Nabeul,Appart
455000.0,103.0,3,Nabeul,Appart
500000.0,108.0,3,Nabeul,Appart
360000.0,106.0,2,Tunis,Appart
1340000.0,249.0,4,Tunis,Appart
899000.0,250.0,3,Nabeul,House
539000.0,93.0,2,Tunis,Appart
285000.0,100.0,2,Tunis,Appart
250000.0,99.0,2,Ariana,Appart
440000.0,172.0,3,Ariana,Appart
320000.0,150.0,3,Nabeul,Appart
470000.0,108.0,2,Sousse,Appart
397000.0,68.0,1,Tunis,Appart
550000.0,145.0,3,Tunis,Appart
350000.0,150.0,3,Tunis,Appart
400000.0,67.0,2,Sousse,Appart
340000.0,107.0,2,Sousse,Appart
360000.0,187.0,2,Ariana,Appart
265000.0,113.0,2,Ariana,Appart
635000.0,110.0,2,Tunis,Appart
780000.0,423.0,4,Ariana,House
420000.0,120.0,3,Mednine,House
275000.0,90.0,2,Tunis,Appart
315000.0,90.0,2,Sousse,Appart
540000.0,220.0,4,Nabeul,House
750000.0,170.0,3,Nabeul,House
190000.0,90.0,2,Nabeul,House
300000.0,35.0,1,Sousse,Appart
385000.0,155.0,3,Sousse,Appart
395000.0,162.0,3,Sousse,Appart
340000.0,138.0,3,Sousse,Appart
365000.0,150.0,3,Sousse,Appart
290000.0,110.0,2,Sousse,Appart
315000.0,122.0,2,Sousse,Appart
520000.0,172.0,3,Tunis,Appart
285000.0,70.0,1,Tunis,Appart
850000.0,500.0,7,Ariana,House
270000.0,125.0,2,Ariana,Appart
535000.0,170.0,4,Tunis,Appart
450000.0,75.0,2,Sousse,Appart
580000.0,139.0,2,Sousse,Appart
2700000.0,834.0,6,Sousse,House
790000.0,350.0,5,Nabeul,House
690000.0,200.0,4,Nabeul,House
320000.0,78.0,2,Nabeul,Appart
140000.0,48.0,1,Ariana,Appart
410000.0,109.0,2,Nabeul,Appart
260000.0,64.0,1,Nabeul,Appart
570000.0,128.0,2,Nabeul,Appart
480000.0,254.0,4,Ariana,Appart
310000.0,115.0,2,Nabeul,Appart
1180000.0,378.0,4,Sousse,House
650000.0,131.0,2,Tunis,Appart
650000.0,131.0,2,Tunis,Appart
650000.0,131.0,2,Tunis,Appart
650000.0,131.0,2,Tunis,Appart
770000.0,155.0,3,Tunis,Appart
300000.0,68.0,1,Nabeul,Appart
290000.0,240.0,3,Sfax,House
850000.0,193.0,3,Tunis,House
8000000.0,500.0,8,Tunis,House
2100000.0,350.0,3,Tunis,House
650000.0,131.0,2,Tunis,Appart
640000.0,129.0,2,Tunis,Appart
1150000.0,268.0,3,Tunis,House
2960000.0,1060.0,4,Tunis,House
950000.0,635.0,5,Ariana,House
870000.0,270.0,4,Tunis,House
1100000.0,380.0,4,Nabeul,House
435000.0,210.0,4,Ben Arous,House
650000.0,514.0,6,Ben Arous,House
650000.0,121.0,2,Nabeul,House
530000.0,141.0,3,Nabeul,Appart
280000.0,331.0,4,Sfax,House
340000.0,145.0,3,Nabeul,Appart
680000.0,150.0,3,Ariana,House
260000.0,73.0,1,Sousse,Appart
450000.0,250.0,2,Sousse,Appart
1250000.0,300.0,5,Nabeul,House
135000.0,57.0,1,Ariana,Appart
720000.0,220.0,3,Nabeul,House
1050000.0,290.0,5,Nabeul,House
260000.0,250.0,2,Nabeul,Appart
650000.0,210.0,5,Nabeul,House
800000.0,200.0,5,Mednine,House
550000.0,304.0,3,Nabeul,House
580000.0,199.0,3,Tunis,Appart
260000.0,63.0,1,Nabeul,Appart
410000.0,122.0,2,Tunis,Appart
620000.0,165.0,3,Tunis,Appart
420000.0,150.0,4,Tunis,Appart
560000.0,180.0,3,Tunis,House
72000.0,50.0,1,Tunis,Appart
12000000.0,750.0,2,Nabeul,House
185000.0,59.0,1,Ariana,Appart
1200000.0,350.0,4,Nabeul,House
690000.0,150.0,4,Nabeul,House
300000.0,100.0,3,Sousse,Appart
480000.0,148.0,3,Manouba,House
675000.0,300.0,4,Nabeul,House
1000000.0,220.0,4,Nabeul,House
390000.0,116.0,2,Nabeul,Appart
1050000.0,340.0,4,Nabeul,House
1250000.0,350.0,5,Nabeul,House
430000.0,87.0,2,Tunis,Appart
680000.0,158.0,3,Tunis,Appart
135000.0,27.0,1,Tunis,Appart
395000.0,138.0,3,Tunis,Appart
1800000.0,175.0,5,Tunis,House
395000.0,102.0,2,Nabeul,Appart
318000.0,85.0,2,Tunis,Appart
3500000.0,931.0,3,Tunis,House
250000.0,189.0,3,Nabeul,House
279000.0,90.0,2,Tunis,Appart
900000.0,300.0,4,Nabeul,House
1980000.0,356.0,4,Tunis,Appart
307000.0,100.0,2,Tunis,Appart
350000.0,74.0,1,Sousse,Appart
400000.0,162.0,3,Sousse,Appart
365000.0,127.0,3,Ariana,Appart
1550000.0,327.0,2,Tunis,House
248000.0,46.0,1,Nabeul,Appart
340000.0,116.0,2,Nabeul,Appart
1400000.0,300.0,4,Nabeul,House
228000.0,72.0,1,Ariana,Appart
750000.0,405.0,6,Ariana,House
360000.0,149.0,4,Tunis,Appart
450000.0,500.0,4,Nabeul,House
250000.0,100.0,3,Tunis,Appart
630000.0,743.0,3,Nabeul,House
1420000.0,350.0,5,Tunis,House
325000.0,150.0,3,Sousse,Appart
160000.0,89.0,3,Ben Arous,Appart
575000.0,200.0,3,Nabeul,House
650000.0,500.0,4,Nabeul,House
330000.0,70.0,2,Sousse,Appart
1000000.0,525.0,8,Mednine,House
1890000.0,617.0,6,Ariana,House
1500000.0,700.0,5,Sousse,House
395000.0,123.0,2,Sousse,Appart
520000.0,165.0,3,Sousse,Appart
750000.0,318.0,4,Nabeul,House
390000.0,110.0,2,Mednine,House
1700000.0,580.0,5,Sousse,House
950000.0,300.0,4,Ben Arous,House
950000.0,540.0,8,Tunis,House
1180000.0,320.0,4,Nabeul,House
395000.0,90.0,2,Sousse,Appart
290000.0,96.0,2,Sousse,Appart
310000.0,82.0,1,Sousse,Appart
333000.0,58.0,1,Nabeul,Appart
650000.0,250.0,4,Nabeul,House
900000.0,375.0,3,Nabeul,House
480000.0,200.0,3,Ben Arous,House
155000.0,100.0,3,Ben Arous,Appart
720000.0,210.0,3,Nabeul,House
395000.0,138.0,3,Tunis,Appart
510000.0,117.0,2,Tunis,Appart
950000.0,386.0,5,Tunis,House
1400000.0,350.0,4,Nabeul,House
650000.0,134.0,2,Tunis,Appart
370000.0,65.0,1,Tunis,Appart
150000.0,90.0,2,Tunis,House
360000.0,128.0,3,Ben Arous,Appart
220000.0,58.0,1,Tunis,Appart
215000.0,52.0,1,Tunis,Appart
3200000.0,1000.0,5,Ariana,House
780000.0,250.0,9,Nabeul,House
180000.0,45.0,1,Nabeul,Appart
750000.0,240.0,4,Nabeul,House
829000.0,143.0,2,Tunis,Appart
800000.0,138.0,2,Tunis,Appart
841000.0,145.0,2,Tunis,Appart
676000.0,211.0,3,Ariana,Appart
1700000.0,220.0,3,Tunis,Appart
2500000.0,321.0,3,Tunis,House
840000.0,490.0,3,Nabeul,House
750000.0,225.0,3,Nabeul,House
600000.0,400.0,3,Nabeul,House
415000.0,97.0,2,Nabeul,Appart
232000.0,125.0,2,Sfax,Appart
383000.0,101.0,2,Ariana,Appart
473000.0,122.0,2,Ariana,Appart
317000.0,70.0,1,Ariana,Appart
350000.0,100.0,2,Tunis,Appart
880000.0,580.0,8,Tunis,House
360000.0,150.0,3,Tunis,Appart
430000.0,143.0,3,Tunis,Appart
1100000.0,440.0,3,Tunis,House
370000.0,108.0,2,Tunis,Appart
366000.0,106.0,2,Tunis,Appart
398000.0,110.0,2,Tunis,Appart
730000.0,172.0,3,Tunis,Appart
1800000.0,270.0,3,Tunis,House
350000.0,100.0,2,Nabeul,Appart
1050000.0,260.0,4,Nabeul,House
330000.0,76.0,1,Tunis,Appart
1950000.0,410.0,3,Tunis,House
230000.0,120.0,2,Tunis,Appart
580000.0,135.0,2,Tunis,Appart
330000.0,145.0,4,Ariana,Appart
780000.0,210.0,5,Ariana,House
395000.0,74.0,2,Nabeul,Appart
250000.0,104.0,3,Nabeul,Appart
950000.0,300.0,4,Nabeul,House
250000.0,67.0,1,Nabeul,Appart
230000.0,104.0,2,Nabeul,Appart
265000.0,72.0,1,Nabeul,Appart
285000.0,57.0,1,Nabeul,Appart
220000.0,133.0,3,Ariana,Appart
347000.0,131.0,3,Tunis,Appart
380000.0,360.0,12,Nabeul,House
230000.0,117.0,2,Nabeul,House
170000.0,85.0,2,Nabeul,Appart
295000.0,86.0,1,Nabeul,Appart
360000.0,208.0,3,Nabeul,Appart
690000.0,220.0,4,Nabeul,House
750000.0,380.0,4,Nabeul,House
2100000.0,730.0,6,Sousse,House
500000.0,115.0,3,Sousse,Appart
880000.0,220.0,6,Tunis,House
750000.0,300.0,4,Nabeul,House
730000.0,340.0,5,Ariana,House
550000.0,550.0,5,Ariana,House
330000.0,120.0,3,Ariana,Appart
800000.0,264.0,5,Ariana,Appart
3500000.0,400.0,4,Ariana,House
430000.0,170.0,3,Ariana,Appart
1150000.0,266.0,4,Nabeul,House
547000.0,165.0,3,Ariana,Appart
445000.0,143.0,3,Sousse,Appart
520000.0,151.0,3,Sousse,Appart
620000.0,200.0,4,Nabeul,House
860000.0,340.0,4,Nabeul,House
280000.0,144.0,3,Ariana,Appart
825000.0,193.0,4,Tunis,House
227000.0,65.0,1,Ariana,Appart
370000.0,108.0,2,Sousse,Appart
340000.0,97.0,2,Sousse,Appart
1500000.0,350.0,4,Ariana,House
450000.0,130.0,3,Tunis,Appart
1700000.0,300.0,5,Ariana,House
500000.0,195.0,2,Nabeul,House
2100000.0,650.0,4,Nabeul,House
165000.0,75.0,2,Tunis,Appart
350000.0,300.0,7,Nabeul,House
235000.0,100.0,2,Tunis,Appart
885000.0,550.0,7,Nabeul,House
620000.0,120.0,2,Nabeul,Appart
495000.0,350.0,5,Nabeul,House
410000.0,122.0,3,Nabeul,House
350000.0,140.0,2,Nabeul,Appart
320000.0,83.0,1,Nabeul,Appart
310000.0,130.0,3,Nabeul,Appart
295000.0,101.0,2,Nabeul,Appart
2200000.0,570.0,4,Ariana,House
550000.0,120.0,3,Sousse,Appart
1920000.0,881.0,6,Sousse,House
500000.0,100.0,2,Sousse,Appart
300000.0,156.0,3,Nabeul,Appart
220000.0,118.0,2,Nabeul,Appart
210000.0,100.0,2,Nabeul,Appart
200000.0,117.0,2,Nabeul,Appart
300000.0,95.0,2,Tunis,Appart
190000.0,60.0,1,Tunis,Appart
240000.0,54.0,1,Nabeul,Appart
2900000.0,210.0,3,Tunis,House
1700000.0,572.0,5,Sousse,House
300000.0,176.0,3,Sousse,Appart
260000.0,100.0,2,Ariana,Appart
450000.0,146.0,3,Sousse,Appart
300000.0,140.0,2,Nabeul,Appart
1950000.0,500.0,2,Ariana,House
360000.0,280.0,3,Tunis,House
530000.0,120.0,2,Tunis,Appart
368000.0,111.0,4,Ariana,Appart
1600000.0,247.0,4,Tunis,Appart
550000.0,120.0,2,Tunis,Appart
740000.0,260.0,3,Tunis,House
