price,surface,rooms,governorate,property_type,log_price,log_surface
1080000.0,482.0,8,Tunis,House,13.8924725250259,6.180016653652572
707000.0,170.0,2,Tunis,Appart,13.468787359304866,5.14166355650266
265000.0,300.0,5,Ben Arous,House,12.487488878546145,5.707110264748875
430000.0,500.0,2,Nabeul,House,12.971542813248437,6.2166061010848646
290000.0,150.0,3,Sousse,Appart,12.577639650232573,5.017279836814924
355000.0,140.0,3,Sousse,Appart,12.779875885354993,4.948759890378168
629850.0,212.0,4,Mednine,House,13.353238562458795,5.3612921657094255
500000.0,162.0,3,Tunis,Appart,13.122365377402328,5.093750200806762
140000.0,86.0,2,Tunis,Appart,11.849404844423074,4.465908118654584
190000.0,80.0,2,Ariana,Appart,12.154784614286667,4.394449154672439
200000.0,75.0,2,Ariana,Appart,12.206077645517674,4.330733340286331
733000.0,130.0,2,Tunis,Appart,13.504902345124338,4.875197323201151
599000.0,190.0,3,Ariana,House,13.303018546545275,5.25227342804663
360000.0,136.0,3,Tunis,House,12.793862088206213,4.919980925828125
330000.0,164.0,3,Tunis,Appart,12.706850963741102,5.10594547390058
220000.0,100.0,2,Ariana,Appart,12.301387370778713,4.61512051684126
413000.0,133.0,3,Manouba,Appart,12.931205293247745,4.897839799950911
1200000.0,546.0,4,Nabeul,House,13.997832948091215,6.304448802421981
510000.0,190.0,3,Nabeul,Appart,13.1421679654829,5.25227342804663
789000.0,155.0,3,Tunis,Appart,13.578522867254332,5.049856007249537
1600000.0,330.0,4,Tunis,House,14.285514812209815,5.802118375377063
429000.0,240.0,3,Tunis,House,12.969214528909768,5.484796933490655
395000.0,80.0,2,Sousse,Appart,12.886643575525625,4.394449154672439
2400000.0,450.0,4,Tunis,House,14.690979711984754,6.111467339502679
383600.0,97.0,2,Sousse,Appart,12.857358228870192,4.584967478670572
613772.0,150.0,3,Sousse,Appart,13.327380431930466,5.017279836814924
330000.0,85.0,2,Tunis,Appart,12.706850963741102,4.454347296253507
1200000.0,179.0,3,Tunis,Appart,13.997832948091215,5.19295685089021
850000.0,318.0,1,Nabeul,House,13.652992804936396,5.765191102784844
695000.0,120.0,4,Nabeul,House,13.451668563394815,4.795790545596741
120000.0,65.0,2,Sousse,Appart,11.695255355062795,4.189654742026425
370000.0,150.0,3,Tunis,House,12.821260987319457,5.017279836814924
300000.0,125.0,3,Sousse,Appart,12.611541086966115,4.836281906951478
1170000.0,290.0,3,Tunis,Appart,13.972515161474428,5.673323267171493
1890000.0,347.0,4,Tunis,Appart,14.452087916136215,5.8522024797744745
750000.0,150.0,3,Nabeul,House,13.527829818844937,5.017279836814924
350000.0,90.0,1,Nabeul,Appart,12.765691290604371,4.51085950651685
600000.0,168.0,3,Tunis,Appart,13.304686600863562,5.1298987149230735
1250000.0,540.0,5,Nabeul,House,14.038654909278163,6.293419278846481
1150000.0,366.0,3,Nabeul,Appart,13.955273369904273,5.905361848054571
799000.0,180.0,4,Tunis,Appart,13.591117476312084,5.198497031265826
195000.0,104.0,3,Manouba,Appart,12.180759965737863,4.653960350157523
550000.0,55.0,1,Tunis,Appart,13.217675375388819,4.02535169073515
250000.0,170.0,3,Sousse,Appart,12.429220196836383,5.14166355650266
1700000.0,550.0,6,Tunis,House,14.346139397261565,6.311734809152915
280000.0,95.0,1,Nabeul,Appart,12.54254845357358,4.564348191467836
220000.0,70.0,2,Nabeul,Appart,12.301387370778713,4.2626798770413155
245000.0,163.0,2,Nabeul,House,12.409017571151187,5.099866427824199
165000.0,70.0,3,Ben Arous,House,12.013706813470414,4.2626798770413155
490000.0,440.0,4,Ben Arous,House,13.102162710901053,6.089044875446846
830000.0,1000.0,4,Ben Arous,House,13.629182184591333,6.90875477931522
1350000.0,605.0,4,Ariana,House,14.115615891155079,6.406879986069314
270000.0,270.0,6,Nabeul,House,12.506180941677357,5.602118820879701
420000.0,71.0,2,Nabeul,Appart,12.948012371209098,4.276666119016055
675000.0,135.0,2,Tunis,Appart,13.42246945133505,4.912654885736052
545000.0,145.0,3,Nabeul,Appart,13.208542908506082,4.983606621708336
870000.0,245.0,4,Nabeul,House,13.676249640055394,5.5053315359323625
300000.0,500.0,2,Nabeul,House,12.611541086966115,6.2166061010848646
265000.0,65.0,1,Nabeul,Appart,12.487488878546145,4.189654742026425
225000.0,130.0,3,Tunis,Appart,12.323860125621126,4.875197323201151
850000.0,350.0,5,Ariana,House,13.652992804936396,5.860786223465865
290000.0,135.0,2,Ariana,Appart,12.577639650232573,4.912654885736052
410000.0,65.0,1,Tunis,Appart,12.923914877701906,4.189654742026425
250000.0,45.0,1,Tunis,Appart,12.429220196836383,3.828641396489095
1600000.0,654.0,5,Tunis,House,14.285514812209815,6.484635235635252
420000.0,176.0,4,Tunis,Appart,12.948012371209098,5.176149732573829
230000.0,180.0,3,Tunis,House,12.345838935721968,5.198497031265826
750000.0,400.0,4,Nabeul,House,13.527829818844937,5.993961427306569
500000.0,112.0,2,Tunis,Appart,13.122365377402328,4.727387818712341
1350000.0,600.0,9,Ariana,House,14.115615891155079,6.398594934535208
195000.0,65.0,2,Sousse,Appart,12.180759965737863,4.189654742026425
350000.0,90.0,2,Tunis,Appart,12.765691290604371,4.51085950651685
520000.0,150.0,3,Mednine,House,13.161586013632684,5.017279836814924
400000.0,160.0,4,Nabeul,House,12.899222326086994,5.081404364984463
890000.0,265.0,3,Tunis,House,13.698977865303197,5.583496308781699
620000.0,180.0,2,Nabeul,Appart,13.3374763699232,5.198497031265826
930000.0,310.0,4,Nabeul,House,13.742940940397677,5.739792912179234
1400000.0,650.0,4,Nabeul,House,14.151983508870947,6.478509642208569
420000.0,200.0,3,Ben Arous,House,12.948012371209098,5.303304908059076
805000.0,236.0,4,Nabeul,House,13.598598798635953,5.4680601411351315
120000.0,69.0,2,Tunis,Appart,11.695255355062795,4.248495242049359
330000.0,85.0,2,Nabeul,Appart,12.706850963741102,4.454347296253507
650000.0,140.0,2,Tunis,House,13.384729180332174,4.948759890378168
250000.0,45.0,1,Tunis,Appart,12.429220196836383,3.828641396489095
850000.0,120.0,5,Nabeul,House,13.652992804936396,4.795790545596741
1800000.0,327.0,4,Tunis,Appart,14.403297778421795,5.793013608384144
650000.0,519.0,4,Ben Arous,House,13.384729180332174,6.253828811575473
240000.0,111.0,2,Tunis,Appart,12.388398368982115,4.718498871295094
385000.0,131.0,3,Tunis,Appart,12.861001210669146,4.882801922586371
250000.0,100.0,2,Sousse,Appart,12.429220196836383,4.61512051684126
2000000.0,810.0,9,Nabeul,House,14.508658238524095,6.698268054115413
700000.0,379.0,8,Ariana,House,13.45883704259595,5.940171252720432
8000000.0,1000.0,4,Tunis,House,15.894952224644102,6.90875477931522
526000.0,132.0,3,Tunis,House,13.173058392858724,4.890349128221754
460000.0,127.0,4,Tunis,Appart,13.038983942375959,4.852030263919617
3000000.0,1300.0,9,Ariana,House,14.914123179965662,7.170888478512505
790000.0,200.0,2,Tunis,Appart,13.579789490265188,5.303304908059076
2500000.0,638.0,3,Tunis,House,14.731801689838349,6.459904454377535
1100000.0,490.0,5,Nabeul,House,13.910821646859095,6.19644412779452
900000.0,490.0,3,Ben Arous,House,13.710151153416941,6.19644412779452
550000.0,417.0,3,Nabeul,House,13.217675375388819,6.035481432524756
750000.0,1215.0,4,Nabeul,House,13.527829818844937,7.103322062526113
650000.0,209.0,3,Ariana,Appart,13.384729180332174,5.3471075307174685
795000.0,260.0,4,Nabeul,House,13.586098651497313,5.564520407322694
200000.0,64.0,1,Tunis,Appart,12.206077645517674,4.174387269895637
1550000.0,500.0,8,Ariana,House,14.253766134056512,6.2166061010848646
550000.0,180.0,2,Mednine,House,13.217675375388819,5.198497031265826
1800000.0,502.0,3,Nabeul,House,14.403297778421795,6.220590170099739
1470000.0,278.0,3,Nabeul,House,14.200773639026796,5.631211781821365
750000.0,1500.0,5,Nabeul,House,13.527829818844937,7.313886831633462
570000.0,365.0,4,Nabeul,House,13.25339339419516,5.902633333401366
380000.0,162.0,2,Ariana,Appart,12.847929163278053,5.093750200806762
1850000.0,450.0,5,Ariana,House,14.430696737594902,6.111467339502679
1400000.0,535.0,3,Ariana,House,14.151983508870947,6.284134161070802
350000.0,100.0,2,Nabeul,Appart,12.765691290604371,4.61512051684126
790000.0,275.0,4,Nabeul,House,13.579789490265188,5.62040086571715
1900000.0,500.0,5,Ariana,House,14.45736497045232,6.2166061010848646
465000.0,260.0,4,Ariana,Appart,13.049794835104816,5.564520407322694
150000.0,250.0,3,Kasserine,House,11.918397239722838,5.5254529391317835
2900000.0,50.0,2,Tunis,House,14.88022163978423,3.9318256327243257
1076000.0,192.0,3,Tunis,Appart,13.888761949071464,5.262690188904886
820000.0,137.0,2,Tunis,Appart,13.617060838751888,4.927253685157205
225000.0,90.0,2,Ariana,Appart,12.323860125621126,4.51085950651685
1500000.0,538.0,3,Nabeul,House,14.220976332738882,6.289715570908998
680000.0,298.0,4,Nabeul,House,13.429849547739444,5.700443573390687
200000.0,57.0,1,Sousse,Appart,12.206077645517674,4.060443010546419
1400000.0,600.0,6,Sousse,House,14.151983508870947,6.398594934535208
410000.0,105.0,1,Sousse,Appart,12.923914877701906,4.663439094112067
410000.0,120.0,2,Sousse,Appart,12.923914877701906,4.795790545596741
550000.0,124.0,3,Tunis,House,13.217675375388819,4.8283137373023015
240000.0,155.0,3,Nabeul,Appart,12.388398368982115,5.049856007249537
470000.0,200.0,1,Ben Arous,House,13.060490101343552,5.303304908059076
518000.0,147.0,2,Sousse,Appart,13.157732451741687,4.997212273764115
420000.0,120.0,2,Sousse,Appart,12.948012371209098,4.795790545596741
630000.0,145.0,3,Sousse,Appart,13.353476685668044,4.983606621708336
420000.0,70.0,1,Sousse,Appart,12.948012371209098,4.2626798770413155
610000.0,132.0,2,Sousse,Appart,13.321215875492413,4.890349128221754
265000.0,114.0,2,Sfax,Appart,12.487488878546145,4.74493212836325
1090000.0,167.0,3,Tunis,Appart,13.901689171636098,5.123963979403259
600000.0,110.0,2,Tunis,Appart,13.304686600863562,4.709530201312334
700000.0,183.0,3,Tunis,Appart,13.45883704259595,5.214935757608986
540000.0,160.0,4,Ariana,Appart,13.199326270390594,5.081404364984463
650000.0,128.0,3,Tunis,Appart,13.384729180332174,4.859812404361672
921500.0,243.0,3,Tunis,Appart,13.733759141278622,5.497168225293202
540000.0,500.0,4,Nabeul,House,13.199326270390594,6.2166061010848646
115000.0,75.0,1,Nabeul,Appart,11.652696102959753,4.330733340286331
690000.0,285.0,4,Nabeul,House,13.444448325847754,5.655991810819852
1233000.0,164.0,2,Tunis,Appart,14.02496159317616,5.10594547390058
850000.0,369.0,6,Ariana,House,13.652992804936396,5.91350300563827
85000.0,51.0,2,Tunis,Appart,11.350418300109132,3.9512437185814275
880000.0,280.0,5,Tunis,House,13.68767832281738,5.638354669333745
2230000.0,400.0,6,Ariana,House,14.617512591866694,5.993961427306569
300000.0,117.0,1,Tunis,Appart,12.611541086966115,4.770684624465665
290000.0,90.0,2,Nabeul,Appart,12.577639650232573,4.51085950651685
3700000.0,150.0,3,Nabeul,House,15.123843647884687,5.017279836814924
2700000.0,1150.0,5,Sousse,House,14.80876270134486,7.048386408721883
195000.0,65.0,1,Nabeul,Appart,12.180759965737863,4.189654742026425
300000.0,52.0,1,Nabeul,Appart,12.611541086966115,3.970291913552122
270000.0,200.0,4,Kairouan,House,12.506180941677357,5.303304908059076
300000.0,130.0,9,Manouba,House,12.611541086966115,4.875197323201151
750000.0,233.0,3,Sousse,House,13.527829818844937,5.455321115357702
140000.0,200.0,2,Nabeul,House,11.849404844423074,5.303304908059076
420000.0,250.0,3,Ariana,House,12.948012371209098,5.5254529391317835
320000.0,146.0,3,Nabeul,Appart,12.676079399771027,4.990432586778736
250000.0,100.0,3,Tunis,House,12.429220196836383,4.61512051684126
920000.0,500.0,4,Nabeul,House,13.732130035981154,6.2166061010848646
890000.0,485.0,4,Nabeul,House,13.698977865303197,6.186208623900494
980000.0,1000.0,4,Ariana,House,13.795308871054397,6.90875477931522
335000.0,93.0,1,Nabeul,Appart,12.721888795877375,4.543294782270004
370000.0,116.0,2,Nabeul,Appart,12.821260987319457,4.762173934797756
290000.0,96.0,3,Nabeul,Appart,12.577639650232573,4.574710978503383
550000.0,300.0,4,Ben Arous,House,13.217675375388819,5.707110264748875
780000.0,609.0,4,Tunis,House,13.567050480716235,6.413458957167357
475000.0,160.0,3,Ariana,Appart,13.07107218827772,5.081404364984463
820000.0,200.0,4,Nabeul,House,13.617060838751888,5.303304908059076
315000.0,52.0,1,Tunis,Appart,12.660331092405906,3.970291913552122
350000.0,110.0,2,Tunis,Appart,12.765691290604371,4.709530201312334
120000.0,60.0,3,Tunis,Appart,11.695255355062795,4.110873864173311
250000.0,180.0,4,Tunis,House,12.429220196836383,5.198497031265826
1600000.0,180.0,2,Tunis,House,14.285514812209815,5.198497031265826
490000.0,160.0,3,Nabeul,Appart,13.102162710901053,5.081404364984463
1600000.0,280.0,4,Nabeul,House,14.285514812209815,5.638354669333745
450000.0,124.0,2,Nabeul,Appart,13.017005083966255,4.8283137373023015
600000.0,220.0,3,Nabeul,House,13.304686600863562,5.3981627015177525
490000.0,160.0,3,Nabeul,Appart,13.102162710901053,5.081404364984463
980000.0,340.0,5,Nabeul,House,13.795308871054397,5.831882477283517
490000.0,130.0,2,Nabeul,Appart,13.102162710901053,4.875197323201151
450000.0,127.0,2,Nabeul,Appart,13.017005083966255,4.852030263919617
690000.0,600.0,3,Nabeul,House,13.444448325847754,6.398594934535208
365000.0,190.0,3,Nabeul,Appart,12.807655372286902,5.25227342804663
335000.0,190.0,3,Nabeul,Appart,12.721888795877375,5.25227342804663
660000.0,210.0,3,Nabeul,House,13.399996629152975,5.351858133476067
182000.0,90.0,3,Ben Arous,Appart,12.111767460549332,4.51085950651685
170000.0,120.0,2,Nabeul,Appart,12.04355959836804,4.795790545596741
650000.0,165.0,3,Tunis,Appart,13.384729180332174,5.111987788356544
625000.0,102.0,2,Nabeul,Appart,13.345508528717259,4.634728988229636
180000.0,65.0,1,Ariana,Appart,12.100717685412471,4.189654742026425
140000.0,50.0,1,Mahdia,Appart,11.849404844423074,3.9318256327243257
1850000.0,800.0,7,Tunis,House,14.430696737594902,6.68586094706836
980000.0,340.0,4,Nabeul,House,13.795308871054397,5.831882477283517
486000.0,120.0,2,Nabeul,Appart,13.093965960493682,4.795790545596741
600000.0,150.0,2,Nabeul,Appart,13.304686600863562,5.017279836814924
369000.0,100.0,2,Nabeul,Appart,12.818554633046093,4.61512051684126
660000.0,205.0,3,Nabeul,House,13.399996629152975,5.327876168789581
1100000.0,280.0,3,Nabeul,House,13.910821646859095,5.638354669333745
290000.0,87.0,1,Tunis,Appart,12.577639650232573,4.477336814478207
950000.0,230.0,4,Tunis,House,13.76421831620775,5.442417710521793
2500000.0,598.0,4,Tunis,House,14.731801689838349,6.395261598115449
360000.0,107.0,3,Ariana,Appart,12.793862088206213,4.68213122712422
227000.0,113.0,2,Sfax,Appart,12.33270970174018,4.736198448394496
285000.0,75.0,1,Nabeul,Appart,12.560247968016562,4.330733340286331
590000.0,217.0,2,Nabeul,Appart,13.28787951079572,5.384495062789089
895000.0,219.0,4,Nabeul,Appart,13.704580114574805,5.393627546352362
1070000.0,286.0,3,Tunis,Appart,13.883170141017091,5.659482215759621
490000.0,200.0,4,Sousse,Appart,13.102162710901053,5.303304908059076
200000.0,130.0,2,Nabeul,Appart,12.206077645517674,4.875197323201151
385000.0,132.0,2,Nabeul,Appart,12.861001210669146,4.890349128221754
870000.0,220.0,2,Tunis,Appart,13.676249640055394,5.3981627015177525
350000.0,292.0,3,Nabeul,House,12.765691290604371,5.680172609017068
740000.0,100.0,2,Tunis,Appart,13.51440681653079,4.61512051684126
850000.0,220.0,3,Mednine,Appart,13.652992804936396,5.3981627015177525
475000.0,180.0,2,Mednine,Appart,13.07107218827772,5.198497031265826
150000.0,130.0,2,Monastir,House,11.918397239722838,4.875197323201151
730000.0,174.0,3,Tunis,Appart,13.500801182986649,5.1647859739235145
1050000.0,280.0,4,Nabeul,House,13.864301674514206,5.638354669333745
990000.0,480.0,4,Nabeul,House,13.805461232211272,6.175867270105761
890000.0,265.0,4,Nabeul,House,13.698977865303197,5.583496308781699
450000.0,442.0,3,Nabeul,House,13.017005083966255,6.093569770045136
1780000.0,800.0,6,Tunis,House,14.392124484065864,6.68586094706836
1900000.0,400.0,5,Tunis,House,14.45736497045232,5.993961427306569
150000.0,54.0,1,Ariana,Appart,11.918397239722838,4.007333185232471
120000.0,70.0,2,Tunis,Appart,11.695255355062795,4.2626798770413155
220000.0,140.0,3,Tunis,Appart,12.301387370778713,4.948759890378168
600000.0,190.0,4,Ariana,Appart,13.304686600863562,5.25227342804663
180000.0,54.0,1,Tunis,Appart,12.100717685412471,4.007333185232471
285000.0,50.0,2,Ariana,Appart,12.560247968016562,3.9318256327243257
260000.0,97.0,2,Tunis,Appart,12.468440756144114,4.584967478670572
205000.0,187.0,4,Tunis,House,12.230770136157428,5.236441962829949
410000.0,138.0,3,Ben Arous,Appart,12.923914877701906,4.9344739331306915
800000.0,158.0,3,Tunis,Appart,13.592368256649284,5.0689042022202315
87000.0,75.0,2,Monastir,Appart,11.373674891823535,4.330733340286331
500000.0,220.0,3,Ariana,Appart,13.122365377402328,5.3981627015177525
680000.0,170.0,3,Mednine,House,13.429849547739444,5.14166355650266
85000.0,70.0,2,Sousse,Appart,11.350418300109132,4.2626798770413155
576800.0,250.0,2,Sousse,House,13.265252598654564,5.5254529391317835
850000.0,280.0,3,Nabeul,House,13.652992804936396,5.638354669333745
420000.0,150.0,3,Mednine,House,12.948012371209098,5.017279836814924
920000.0,130.0,3,Tunis,Appart,13.732130035981154,4.875197323201151
365000.0,97.0,2,Tunis,Appart,12.807655372286902,4.584967478670572
515000.0,160.0,3,Tunis,Appart,13.151924121391561,5.081404364984463
110500.0,71.0,2,Monastir,Appart,11.612779849672751,4.276666119016055
83000.0,46.0,1,Monastir,Appart,11.326607934898927,3.8501476017100584
690000.0,170.0,2,Tunis,Appart,13.444448325847754,5.14166355650266
280000.0,104.0,3,Tunis,House,12.54254845357358,4.653960350157523
570000.0,307.0,9,Tunis,Appart,13.25339339419516,5.730099782973574
690000.0,147.0,2,Tunis,Appart,13.444448325847754,4.997212273764115
550000.0,155.0,3,Tunis,Appart,13.217675375388819,5.049856007249537
1750000.0,300.0,4,Tunis,House,14.375126917328105,5.707110264748875
625000.0,125.0,2,Tunis,Appart,13.345508528717259,4.836281906951478
650000.0,485.0,6,Ben Arous,House,13.384729180332174,6.186208623900494
170000.0,120.0,3,Tunis,Appart,12.04355959836804,4.795790545596741
470000.0,166.0,3,Ariana,Appart,13.060490101343552,5.117993812416755
230000.0,60.0,1,Ariana,Appart,12.345838935721968,4.110873864173311
169000.0,100.0,2,Monastir,Appart,12.037659911047468,4.61512051684126
880000.0,300.0,4,Nabeul,House,13.68767832281738,5.707110264748875
756000.0,420.0,4,Nabeul,House,13.535797977912118,6.042632833682381
450000.0,350.0,2,Ariana,House,13.017005083966255,5.860786223465865
385000.0,55.0,1,Tunis,Appart,12.861001210669146,4.02535169073515
178000.0,51.0,1,Tunis,Appart,12.08954444723597,3.9512437185814275
370000.0,61.0,1,Tunis,Appart,12.821260987319457,4.127134385045092
265000.0,146.0,3,Tunis,Appart,12.487488878546145,4.990432586778736
175000.0,67.0,1,Tunis,Appart,12.07254696717504,4.219507705176107
540000.0,192.0,2,Nabeul,Appart,13.199326270390594,5.262690188904886
136000.0,80.0,2,Monastir,Appart,11.820417517632333,4.394449154672439
290000.0,100.0,2,Tunis,House,12.577639650232573,4.61512051684126
1300000.0,225.0,4,Tunis,Appart,14.077875591662238,5.420534999272286
3250000.0,650.0,6,Nabeul,House,14.99416586199818,6.478509642208569
618000.0,181.0,2,Sousse,Appart,13.334245354561496,5.204006687076795
275000.0,85.0,2,Sousse,Appart,12.524530013005734,4.454347296253507
460000.0,80.0,1,Tunis,Appart,13.038983942375959,4.394449154672439
9000000.0,1400.0,5,Tunis,House,16.012735246411598,7.244941546337007
3900000.0,730.0,5,Tunis,House,15.176487367510099,6.594413459749778
850000.0,176.0,3,Tunis,Appart,13.652992804936396,5.176149732573829
130000.0,84.0,2,Tunis,Appart,11.775297421715827,4.442651256490317
185000.0,46.0,1,Ariana,Appart,12.128116509451258,3.8501476017100584
550000.0,180.0,4,Ariana,Appart,13.217675375388819,5.198497031265826
160000.0,120.0,6,Sousse,House,11.982935344196433,4.795790545596741
350000.0,180.0,4,Mahdia,House,12.765691290604371,5.198497031265826
277000.0,68.0,1,Nabeul,Appart,12.531776395271262,4.23410650459726
435000.0,91.0,2,Tunis,Appart,12.983103608918753,4.5217885770490405
280000.0,91.0,1,Ariana,Appart,12.54254845357358,4.5217885770490405
595000.0,177.0,3,Sousse,Appart,13.296318365198623,5.181783550292085
260000.0,100.0,3,Tunis,Appart,12.468440756144114,4.61512051684126
3500000.0,400.0,6,Mednine,House,15.068273812173887,5.993961427306569
185000.0,91.0,2,Ariana,Appart,12.128116509451258,4.5217885770490405
208000.0,100.0,2,Ariana,Appart,12.245298166364206,4.61512051684126
570000.0,300.0,3,Ariana,House,13.25339339419516,5.707110264748875
465000.0,136.0,3,Tunis,Appart,13.049794835104816,4.919980925828125
820000.0,640.0,10,Ariana,House,13.617060838751888,6.46302945692067
207400.0,122.0,3,Sousse,Appart,12.242409396366712,4.812184355372417
430000.0,170.0,3,Ariana,House,12.971542813248437,5.14166355650266
1850000.0,379.0,4,Tunis,House,14.430696737594902,5.940171252720432
550000.0,332.0,4,Nabeul,House,13.217675375388819,5.808142489980444
1700000.0,400.0,2,Tunis,House,14.346139397261565,5.993961427306569
226000.0,64.0,1,Tunis,Appart,12.328294703023394,4.174387269895637
530000.0,340.0,5,Sousse,House,13.180634172318978,5.831882477283517
800000.0,500.0,6,Sousse,House,13.592368256649284,6.2166061010848646
1400000.0,640.0,5,Tunis,House,14.151983508870947,6.46302945692067
584000.0,106.0,2,Tunis,Appart,13.277657974137664,4.672828834461906
458000.0,117.0,3,Tunis,Appart,13.034626646500051,4.770684624465665
890000.0,240.0,4,Nabeul,House,13.698977865303197,5.484796933490655
120000.0,120.0,2,Nabeul,House,11.695255355062795,4.795790545596741
2800000.0,450.0,5,Tunis,House,14.845130332288226,6.111467339502679
2000000.0,900.0,1,Ben Arous,Appart,14.508658238524095,6.803505257608338
298000.0,99.0,2,Sousse,Appart,12.604852121186608,4.605170185988092
529700.0,125.0,3,Mednine,House,13.18006797539189,4.836281906951478
351450.0,102.0,3,Mednine,House,12.769825577954961,4.634728988229636
1148560.0,402.0,4,Mednine,House,13.954020412456625,5.998936561946683
1095700.0,350.0,7,Mednine,House,13.906904899051643,5.860786223465865
610400.0,235.0,3,Mednine,House,13.32187139722103,5.4638318050256105
447900.0,173.0,3,Mednine,House,13.012327504834113,5.159055299214529
130000.0,150.0,4,Tunis,House,11.775297421715827,5.017279836814924
210000.0,88.0,2,Ariana,Appart,12.25486757159303,4.48863636973214
1500000.0,291.0,4,Tunis,House,14.220976332738882,5.676753802268282
430000.0,120.0,3,Tunis,Appart,12.971542813248437,4.795790545596741
138000.0,100.0,2,Nabeul,Appart,11.835016210489899,4.61512051684126
1200000.0,300.0,4,Tunis,House,13.997832948091215,5.707110264748875
5000000.0,680.0,5,Tunis,House,15.424948670398354,6.523562306149512
200000.0,108.0,4,Manouba,House,12.206077645517674,4.6913478822291435
260000.0,97.0,1,Tunis,Appart,12.468440756144114,4.584967478670572
300000.0,220.0,6,Mednine,House,12.611541086966115,5.3981627015177525
698000.0,300.0,5,Mednine,House,13.455975814408239,5.707110264748875
630000.0,180.0,3,Mednine,House,13.353476685668044,5.198497031265826
430000.0,125.0,2,Tunis,Appart,12.971542813248437,4.836281906951478
1500000.0,400.0,5,Tunis,House,14.220976332738882,5.993961427306569
414900.0,118.0,3,Mednine,House,12.935795216537384,4.77912349311153
539500.0,139.0,3,Mednine,House,13.198399917246727,4.941642422609304
1650000.0,387.0,2,Tunis,House,14.316286451937186,5.961005339623274
1800000.0,300.0,4,Tunis,House,14.403297778421795,5.707110264748875
1008390.0,174.0,4,Tunis,Appart,13.823866549226324,5.1647859739235145
1400000.0,234.0,2,Tunis,House,14.151983508870947,5.459585514144159
550000.0,207.0,4,Ariana,Appart,13.217675375388819,5.337538079701318
730000.0,288.0,4,Nabeul,Appart,13.500801182986649,5.666426688112432
220000.0,115.0,2,Sousse,Appart,12.301387370778713,4.7535901911063645
385000.0,118.0,2,Tunis,Appart,12.861001210669146,4.77912349311153
570000.0,135.0,2,Nabeul,Appart,13.25339339419516,4.912654885736052
650000.0,133.0,2,Nabeul,Appart,13.384729180332174,4.897839799950911
240000.0,122.0,2,Ben Arous,Appart,12.388398368982115,4.812184355372417
730000.0,172.0,3,Tunis,Appart,13.500801182986649,5.153291594497779
430000.0,99.0,3,Monastir,Appart,12.971542813248437,4.605170185988092
290000.0,111.0,2,Mahdia,Appart,12.577639650232573,4.718498871295094
430000.0,275.0,4,Sousse,House,12.971542813248437,5.62040086571715
550000.0,257.0,2,Nabeul,House,13.217675375388819,5.552959584921617
2800000.0,930.0,5,Sousse,House,14.845130332288226,6.836259277277067
190000.0,50.0,1,Tunis,Appart,12.154784614286667,3.9318256327243257
350000.0,90.0,2,Nabeul,Appart,12.765691290604371,4.51085950651685
580000.0,147.0,3,Ariana,Appart,13.270785106659046,4.997212273764115
420000.0,108.0,3,Tunis,Appart,12.948012371209098,4.6913478822291435
330000.0,86.0,1,Nabeul,Appart,12.706850963741102,4.465908118654584
445000.0,113.0,2,Nabeul,Appart,13.005831808336863,4.736198448394496
600000.0,154.0,2,Tunis,Appart,13.304686600863562,5.043425116919247
850000.0,200.0,5,Ben Arous,House,13.652992804936396,5.303304908059076
880000.0,280.0,3,Tunis,House,13.68767832281738,5.638354669333745
499000.0,720.0,4,Nabeul,House,13.120363378739663,6.580639137284949
160000.0,70.0,2,Tunis,Appart,11.982935344196433,4.2626798770413155
115000.0,50.0,1,Tunis,Appart,11.652696102959753,3.9318256327243257
380000.0,180.0,3,Ariana,House,12.847929163278053,5.198497031265826
1450000.0,450.0,10,Sousse,Appart,14.187074804051692,6.111467339502679
1200000.0,652.0,5,Ariana,House,13.997832948091215,6.481577129276431
450000.0,150.0,3,Ariana,Appart,13.017005083966255,5.017279836814924
660000.0,220.0,4,Tunis,Appart,13.399996629152975,5.3981627015177525
210000.0,85.0,2,Ariana,Appart,12.25486757159303,4.454347296253507
119999.0,80.0,2,Ariana,Appart,11.695247021764184,4.394449154672439
980000.0,250.0,5,Ariana,House,13.795308871054397,5.5254529391317835
430000.0,117.0,2,Tunis,Appart,12.971542813248437,4.770684624465665
820000.0,246.0,4,Nabeul,House,13.617060838751888,5.5093883366279774
470000.0,129.0,2,Nabeul,Appart,13.060490101343552,4.867534450455582
610000.0,180.0,4,Tunis,House,13.321215875492413,5.198497031265826
435000.0,136.0,2,Sousse,Appart,12.983103608918753,4.919980925828125
270000.0,82.0,1,Sousse,Appart,12.506180941677357,4.418840607796598
355000.0,127.0,2,Sousse,Appart,12.779875885354993,4.852030263919617
393000.0,123.0,2,Sousse,Appart,12.881567435377423,4.820281565605037
600000.0,198.0,3,Mednine,House,13.304686600863562,5.293304824724492
600000.0,235.0,2,Sousse,Appart,13.304686600863562,5.4638318050256105
85000.0,50.0,2,Tunis,Appart,11.350418300109132,3.9318256327243257
290000.0,121.0,3,Ben Arous,Appart,12.577639650232573,4.804021044733257
90000.0,65.0,3,Tunis,Appart,11.407576060361786,4.189654742026425
350000.0,107.0,2,Nabeul,Appart,12.765691290604371,4.68213122712422
230000.0,100.0,3,Sousse,Appart,12.345838935721968,4.61512051684126
