chambres,prix,source,surface,titre,type_bien,type_transaction,ville
4,499000.0,mubawab,720.0,Fabulous house for sale in Hammamet Sud. Large area 720 m². Storage unit,House,À Vendre,Hammamet
2,160000.0,mubawab,70.0,Beautiful apartment for sale in Le Bardo. Area of 70 m²,Appart,À Vendre,Le Bardo
1,115000.0,mubawab,50.0,Sale of a lovely apartment in Bab Bhar. 1 Room,Appart,À Vendre,Tunis
3,380000.0,mubawab,180.0,"Splendid villa for sale in Cité des Roses. Area 180 m². Robust door, General satellite dish system",House,À Vendre,Ariana
10,1450000.0,mubawab,450.0,"Apartment to purchase in Sahloul. 22 rooms. Green areas, Balcony",Appart,À Vendre,Sahloul
5,1200000.0,mubawab,652.0,Very nice house for sale in Borj Youssef. Area of 652 m². Parking spaces and garden,House,À Vendre,Sidi Thabet
3,450000.0,mubawab,150.0,Apartment for sale in Riadh al Andalous. 3 large rooms. Parking spaces and terrace,Appart,À Vendre,Ariana
4,660000.0,mubawab,220.0,"Apartment for sale in Aouina. Area of 220 m². Double glazed window, Central air conditioning",Appart,À Vendre,La Marsa
2,210000.0,mubawab,85.0,Apartment for sale in Riadh al Andalous. 2 large rooms. Central heating,Appart,À Vendre,Ariana
4,800000.0,mubawab,250.0,Find an apartment to buy in Cité Taieb Mhiri. Area 250 m². Garden and terrace,Appart,À Vendre,Menzel Chaker
2,119999.0,mubawab,80.0,Apartment to purchase in Cité Ennour Jaafar. Large area 80 m². Secured neighbourhood,Appart,À Vendre,Raoued
1,320000.0,mubawab,100.0,"Fabulous apartment for sale in Chotrana 1.2 large living areas. With Lift, Balcony",Appart,À Vendre,La Soukra
1,26000.0,mubawab,160.0,Beautiful apartment for sale. 1 room,Appart,À Vendre,Al-Qayrawan
4,666666.0,mubawab,550.0,House to buy in Béja. 4 beautiful rooms. Well furnished,House,À Vendre,Béja
3,690000.0,mubawab,190.0,Fabulous villa for sale. 3 lovely rooms. Storage unit,House,À Vendre,Midoun Zone Touristique
7,750000.0,mubawab,460.0,Fabulous villa for sale in Chott Meriem. 7 beautiful rooms. Carpark and terrace,House,À Vendre,Akouda
3,255000.0,mubawab,76.0,"Fabulous apartment for sale. 2 large living areas. Gardeners, Large terrace",Appart,À Vendre,Hergla
5,980000.0,mubawab,250.0,Luxury villa for sale in Cité des Juges. 5 large living areas. Attic,House,À Vendre,Raoued
2,430000.0,mubawab,117.0,Beautiful apartment for sale in Aouina. 2 beautiful rooms. Secured door and central heating,Appart,À Vendre,La Marsa
3,817920.0,mubawab,129.0,Sell apartment in Chotrana 1.3 beautiful rooms. Garden and lift,Appart,À Vendre,La Soukra
4,500000.0,mubawab,500.0,"Find your house to buy in Borj Louzir. 5 rooms. Robust door, Residence with security",House,À Vendre,La Soukra
3,140000.0,mubawab,156.0,"Find your house to buy in Sousse Riadh. Large area 156 m². Carpark, Balcony",House,À Vendre,Sousse Riadh
4,547800.0,mubawab,167.0,Beautiful apartment for sale in La Soukra. Surface area 167 m². Carpark and terrace,Appart,À Vendre,La Soukra
4,820000.0,mubawab,246.0,"Luxury villa for sale in Hammamet Sud. 4 beautiful rooms. Gardeners, Large terrace",House,À Vendre,Hammamet
2,470000.0,mubawab,129.0,Flat for Sale in Hammamet. Dimension 100 m². Furnished.,Appart,À Vendre,Hammamet
4,610000.0,mubawab,180.0,"Magnificent villa for sale in Ain Zaghouan Nord. Dimension 180 m². Green area, Balcony",House,À Vendre,La Marsa
2,350000.0,mubawab,118.0,Sale of a lovely apartment in La Soukra. 2 lovely rooms. Cellar,Appart,À Vendre,La Soukra
2,435000.0,mubawab,136.0,Apartment for sale in Sahloul. Area 136 m². Reinforced door and double glazing,Appart,À Vendre,Sahloul
1,270000.0,mubawab,82.0,Fabulous apartment for sale in Sahloul. Dimension 82 m². Garage and terrace,Appart,À Vendre,Sahloul
2,355000.0,mubawab,127.0,Find an apartment to buy in Sahloul. 1 Living area. Secured door and central heating,Appart,À Vendre,Sahloul
2,393000.0,mubawab,123.0,Sell apartment in Sahloul. 2 rooms. Lift and garage,Appart,À Vendre,Sahloul
3,600000.0,mubawab,198.0,"Luxury home for sale in Midoune. Large area 198 m². Swimming pool, air conditioning",House,À Vendre,Midoun
4,120000000.0,mubawab,1100.0,"Fabulous villa for sale in Hammamet. 4 beautiful rooms. Gardeners, Large terrace",House,À Vendre,Hammamet
3,290000.0,mubawab,121.0,"Apartment for sale in Sidi Salah. Area of 121 m². Residence with caretaker, general air conditioning",Appart,À Vendre,La Soukra
2,600000.0,mubawab,235.0,Sale of a lovely apartment in Sousse Corniche. Area 181 m². Ample storage space,Appart,À Vendre,Sousse
2,85000.0,mubawab,50.0,Fabulous apartment for sale in Bab Souika. 2 rooms,Appart,À Vendre,Tunis
3,290000.0,mubawab,121.0,Apartment for sale in Ezzahra. 3 beautiful rooms. Closed residence,Appart,À Vendre,Ezzahra
3,360000.0,mubawab,106.0,Sale of a lovely apartment in La Soukra. 3 rooms. Parking spaces,Appart,À Vendre,La Soukra
2,447000.0,mubawab,128.0,"Apartment for sale in La Soukra. Dimension 128 m². Secured door, Enclosed residence",Appart,À Vendre,La Soukra
3,620000.0,mubawab,166.0,"Sale of a lovely apartment in Chotrana 3.3 beautiful rooms. Cellar, Large terrace",Appart,À Vendre,La Soukra
4,125000000.0,mubawab,345.0,"Luxury villa for sale in Hammamet Nord. 6 large living areas. Swimming pool, air conditioning",House,À Vendre,Hammamet
4,1066000.0,mubawab,267.0,Fabulous apartment for sale in La Soukra. 5 large living areas. Beautiful terrace and garden,House,À Vendre,La Soukra
3,90000.0,mubawab,65.0,Sell apartment in El Hrairia. 3 lovely rooms,Appart,À Vendre,El Hrairia
3,549000.0,mubawab,263.0,"Apartment to purchase in La Soukra. 3 rooms. Carpark, Balcony",Appart,À Vendre,La Soukra
2,350000.0,mubawab,107.0,Sale of a lovely apartment in Cité El Wafa. 3 large living areas. Double glazed windows and reinforced door,Appart,À Vendre,Nabeul
3,410000.0,mubawab,130.0,Apartment to purchase in La Soukra. 3 rooms. Basement,Appart,À Vendre,La Soukra
3,230000.0,mubawab,100.0,Apartment to purchase in Sahloul. 3 lovely rooms. Secured door and central heating,Appart,À Vendre,Sahloul
3,185000.0,mubawab,120.0,"Apartment for sale in Chott Meriem. Area of 120 m². Reinforced door, satellite dish",Appart,À Vendre,Akouda
1,2100000.0,mubawab,1300.0,House for sale. 1 room. Beautiful sea view,House,À Vendre,Bizerte
1,258000.0,mubawab,70.0,"Beautiful apartment for sale in Chotrana 1.1 lovely room. Caretaker service available, air conditioning",Appart,À Vendre,La Soukra
3,325000.0,mubawab,134.0,"Sell apartment in Aouina. 3 rooms. Caretaker service available, General air conditioning",Appart,À Vendre,La Marsa
1,300000.0,mubawab,40.0,Beautiful apartment for sale in Chott Meriem. 2 rooms. Large terrace,Appart,À Vendre,Akouda
6,1700000.0,mubawab,426.0,High quality villa for sale in El Menzah 7.4 rooms. Secured door and central heating,House,À Vendre,Ariana
2,690000.0,mubawab,168.0,Apartment to purchase in Hammamet. 4 comfortable rooms. Double glazed windows and central heating.,Appart,À Vendre,Hammamet
9,2600000.0,mubawab,700.0,House for sale in Les Jardins dEl Menzah 2.9 rooms. Terrace and garden,House,À Vendre,Ariana
4,247000.0,mubawab,185.0,Fabulous house for sale in Meghira Centre. 4 rooms,House,À Vendre,Fouchana
2,260000.0,mubawab,80.0,Sell apartment in Sahloul. Dimension 80 m². Caretaker and air conditioning,Appart,À Vendre,Sahloul
3,380000.0,mubawab,135.0,"Beautiful apartment for sale. Small area 135 m². Carpark, Balcony",Appart,À Vendre,La Marsa
6,1800000.0,mubawab,586.0,Fabulous villa for sale in Mutuelle Ville. 7 rooms. Furnishings,House,À Vendre,El Menzah
14,650000.0,mubawab,124.0,Sell apartment in Montplaisir. Dimension 124 m²,Appart,À Vendre,Tunis
1,250000.0,mubawab,57.0,Sale of a lovely apartment in Centre Urbain Nord. 1 Room. Large balcony,Appart,À Vendre,Cité El Khadra
3,690000.0,mubawab,200.0,High quality house for sale in Hammamet. 3 rooms. Double glazing and central heating,House,À Vendre,Hammamet
6,925000.0,mubawab,300.0,"Luxury home for sale in Cité Commerciale Boukhriss. 8 large living areas. Secured door, Secured neighbourhood",House,À Vendre,El Mourouj
4,350000.0,mubawab,105.0,Home to buy in Cité El Khalil. 11 large living areas,House,À Vendre,La Marsa
11,1450000.0,mubawab,420.0,"High quality villa for sale. Large area 420 m². Green area, Balcony",House,À Vendre,Khezama Ouest
3,1500000.0,mubawab,200.0,"Apartment for sale in Ain Zaghouan Nord. Area of 200 m². Cellar, Large terrace",House,À Vendre,La Marsa
3,1500000.0,mubawab,344.0,High quality house for sale in Ariana Essoghra. 3 rooms. Private garage,House,À Vendre,Raoued
4,220000.0,mubawab,150.0,"Fabulous apartment for sale in Bab Bhar. Large area 150 m². Reinforced door, satellite dish",Appart,À Vendre,Tunis
1,225000.0,mubawab,64.0,Beautiful apartment for sale in La Soukra. 1 lovely room. Double glazing and central heating,Appart,À Vendre,La Soukra
2,360000.0,mubawab,160.0,Beautiful house for sale in Nouvelle Medina. 2 rooms. Central heating and reinforced door.,House,À Vendre,Nouvelle Medina
4,1560000.0,mubawab,220.0,Luxury home for sale in La Marsa. 5 rooms. Air conditioning and swimming pool.,House,À Vendre,La Marsa
1,340000.0,mubawab,63.0,Apartment to purchase in Ain Zaghouan Nord. 2 comfortable rooms. Terrace and lift,Appart,À Vendre,La Marsa
6,550000.0,mubawab,650.0,Luxury Villa for sale. 7 large rooms. Garden and terrace.,House,À Vendre,Kélibia
5,1300000.0,mubawab,600.0,"Luxury Villa for sale. Surface area 600 m². Gardeners, Large terrace.",House,À Vendre,Kélibia
2,500000.0,mubawab,115.0,Sell apartment in Ain Zaghouan Nord. Large area 115 m². Basement,Appart,À Vendre,La Marsa
3,529000.0,mubawab,139.0,Apartment to purchase in La Soukra. 3 rooms. Fully equipped kitchen.,Appart,À Vendre,La Soukra
3,335000.0,mubawab,150.0,Beautiful apartment for sale in Cité Ennasr 2. Surface area 150 m². Caretaker service and air conditioning,Appart,À Vendre,Ariana
3,585000.0,mubawab,162.0,Fabulous apartment for sale in Hammamet Nord. 4 large rooms. With lift and terrace,Appart,À Vendre,Hammamet
5,230000.0,mubawab,120.0,"Find your house to buy. 1 Room. Robust door, General satellite dish system",House,À Vendre,Bouficha
2,450000.0,mubawab,122.0,"Find an apartment to buy in Cité El Moez. Large area 122 m². No Lift, Large terrace",Appart,À Vendre,La Marsa
5,200000.0,mubawab,184.0,DarMaison fi Bab Jdid Tunis,House,À Vendre,Tunis
1,240000.0,mubawab,70.0,Apartment to purchase in Cité Ennasr 1.1 room. Caretaker service and air conditioning,Appart,À Vendre,Ariana
5,3500000.0,mubawab,2250.0,"Fabulous villa for sale in La Soukra. 5 lovely rooms. Secured door, Central air conditioning.",House,À Vendre,La Soukra
3,670000.0,mubawab,180.0,Sell apartment in Gammarth. 4 large living areas. Satellite dish and Reinforced door,Appart,À Vendre,La Marsa
4,390000.0,mubawab,160.0,Home to buy in Hammamet. 4 lovely rooms. Large balcony,House,À Vendre,Hammamet
5,550000.0,mubawab,300.0,"Magnificent villa for sale in Rades Plage. 5 rooms. Robust door, Air conditioning installation",House,À Vendre,Rades
1,365000.0,mubawab,75.0,Apartment to purchase in La Soukra. 1 lovely room. Carpark and garden,Appart,À Vendre,La Soukra
2,220000.0,mubawab,122.0,"Sell apartment in Chott Meriem. Large area 122 m². Residence with caretaker, general air conditioning",Appart,À Vendre,Akouda
3,570000.0,mubawab,170.0,"Find an apartment to buy in Les Berges Du Lac 1. Small area 170 m². Carpark, Balcony",Appart,À Vendre,La Marsa
3,630000.0,mubawab,200.0,Luxury home for sale. 3 beautiful rooms. Satellite dish and security,House,À Vendre,Hergla
4,1220000.0,mubawab,188.0,Beautiful apartment for sale. Area 188 m². Parking spaces and terrace,Appart,À Vendre,Le Kram
7,1100000.0,mubawab,400.0,High quality house for sale in Rades Meliane. Small area 400 m². Beautiful terrace and garden,House,À Vendre,Rades
4,780000.0,mubawab,280.0,"Luxury home for sale in Hammamet Sud. Area 280 m². Green area, Balcony",House,À Vendre,Hammamet
3,380000.0,mubawab,450.0,"House for sale. 5 large living areas. Carpark, Balcony",House,À Vendre,Ghar El Melh
2,158000.0,mubawab,85.0,Apartment for sale in Sousse Ville. 5 comfortable rooms. General air conditioning,Appart,À Vendre,Sousse
3,238000.0,mubawab,140.0,Very nice house for sale in Zaouiet. 6 rooms. Beautiful terrace,House,À Vendre,Sousse Riadh
3,520000.0,mubawab,162.0,"Apartment for sale in Les Jardins dEl Menzah 2.3 rooms. Robust door, Residence with security",Appart,À Vendre,Ariana
2,450000.0,mubawab,122.0,Apartment for sale in Cité Du Stade. Surface area 135 m². Double glazing and central heating,Appart,À Vendre,La Marsa
2,250000.0,mubawab,250.0,House to buy in Cité El Intilaka. 2 rooms. Equipped kitchen,House,À Vendre,El Omrane Superieur
1,238000.0,mubawab,58.0,"Apartment for sale in Borj Louzir. 1 lovely room. Secured door, General satellite dish",Appart,À Vendre,La Soukra
3,208000.0,mubawab,100.0,Find an apartment to buy in Riadh al Andalous. 2 beautiful rooms. Lift and terrace,Appart,À Vendre,Ariana
2,450000.0,mubawab,150.0,Apartment for sale in Chott Meriem. Surface area 150 m². Dressing room,Appart,À Vendre,Akouda
2,450000.0,mubawab,150.0,Apartment for sale in Chott Meriem. Area 150 m². Ample storage space,Appart,À Vendre,Akouda
2,450000.0,mubawab,150.0,Sale of a lovely apartment in Chott Meriem. 2 beautiful rooms. Storage unit,Appart,À Vendre,Akouda
3,330000.0,mubawab,200.0,Apartment to purchase in Hammamet Nord. 3 lovely rooms. Microwave,Appart,À Vendre,Hammamet
3,1450000.0,mubawab,289.0,"Sale of a lovely apartment in Les Berges Du Lac 2. Area 289 m². No Lift, Balcony",Appart,À Vendre,La Marsa
4,180000.0,mubawab,362.0,Find your house to buy in Cité de la Plage. Surface area 362 m².,House,À Vendre,Hammam Sousse
2,205000.0,mubawab,108.0,Beautiful apartment for sale in Borj Cedria. 2 lovely rooms. Satellite dish and Reinforced door,Appart,À Vendre,Hammam Chatt
5,1300000.0,mubawab,510.0,"High quality house for sale. Area of 510 m². Large swimming pool, General air conditioning",House,À Vendre,Hammam El Ghezaz
5,1500000.0,mubawab,540.0,"Luxury home for sale. Large area 540 m². Cellar, Large terrace",House,À Vendre,Kélibia
4,2100000.0,mubawab,350.0,Magnificent villa for sale in La Marsa. 6 rooms. Furnished.,House,À Vendre,La Marsa
2,175000.0,mubawab,100.0,"Sale of a lovely apartment. 3 rooms. Satellite dish, secured residence",Appart,À Vendre,Menzel Jemil
4,450000.0,mubawab,200.0,Magnificent villa for sale in Metline. 2 comfortable rooms,House,À Vendre,Metline
3,450000.0,mubawab,160.0,Fabulous apartment for sale in Ain Zaghouan Nord. 4 large living areas. Furnishings,Appart,À Vendre,La Marsa
4,750000.0,mubawab,300.0,"Luxury Villa for sale. Total area 300 m². Quiet sorroundings with mountain view, double glazing",House,À Vendre,Hammamet
4,1250000.0,mubawab,370.0,Luxury home for sale in Hammamet Sud. 4 lovely rooms. Reinforced door and central heating,House,À Vendre,Hammamet
3,275000.0,mubawab,140.0,Apartment for sale. 3 rooms. Central heating,Appart,À Vendre,Sousse Jaouhara
2,195000.0,mubawab,100.0,Fabulous apartment for sale in Hammamet Sud. 2 lovely rooms. Dressing room,Appart,À Vendre,Hammamet
3,1500000.0,mubawab,700.0,"High quality villa for sale in Cité Ennasr 1. Area of 700 m². Gardeners, Large terrace",House,À Vendre,Ariana
4,650000.0,mubawab,100.0,Splendid villa for sale in Le Bardo. 4 beautiful rooms. Beautiful terrace and garden,House,À Vendre,Le Bardo
3,340000.0,mubawab,100.0,Apartment for sale in Sousse Ville. 3 large rooms. Equipped kitchen,Appart,À Vendre,Sousse
1,335000.0,mubawab,67.0,"Find an apartment to buy in Les Jardins de Carthage. 1 room. Private garden, No Lift",Appart,À Vendre,Le Kram
7,1750000.0,mubawab,334.0,House for sale in Mutuelle Ville. 7 beautiful rooms. Reinforced door and central heating,House,À Vendre,El Menzah
2,235000.0,mubawab,80.0,"Magnificent villa for sale in Ain Zaghouan Nord. 2 rooms. Thermal insulation and soundproofing, Air conditioning installation",House,À Vendre,La Marsa
2,1400000.0,mubawab,700.0,Fabulous apartment for sale in Hammam Sousse. Dimension 700 m². Well furnished,Appart,À Vendre,Hammam Sousse
8,3600000.0,mubawab,950.0,"Splendid villa for sale in Hammamet. 9 large rooms. Property with swimming pool, Integrated air conditioning",House,À Vendre,Hammamet
5,1300000.0,mubawab,375.0,Luxury villa for sale in Ain Zaghouan Nord. 5 rooms. Terrace and garden,House,À Vendre,La Marsa
3,2200000.0,mubawab,500.0,Sale of a lovely apartment in La Marsa. 4 comfortable rooms. New furniture,House,À Vendre,La Marsa
3,650000.0,mubawab,165.0,Sell apartment in Les Jardins de Carthage. 4 large living areas. Parking spaces and terrace,Appart,À Vendre,Le Kram
3,360000.0,mubawab,130.0,Apartment for sale in Cité Ali Bourguiba. Area of 130 m². Central heating,Appart,À Vendre,Mnihla
2,120000.0,mubawab,178.0,"Sell apartment. 5 rooms. View facing the sea, central air conditioning",Appart,À Vendre,Kélibia
4,2575000.0,mubawab,1255.0,Fabulous house for sale in Skanes. Surface area 1255 m². Furnished,House,À Vendre,Monastir
6,1236000.0,mubawab,350.0,Splendid villa for sale in Sahloul. Total area 350 m². Parking spaces and terrace,House,À Vendre,Sahloul
3,415000.0,mubawab,126.0,Beautiful apartment for sale. 4 rooms. Enclosed residence,Appart,À Vendre,Tantana
4,2650000.0,mubawab,800.0,"Fabulous villa for sale in El Kantaoui. 4 rooms. Gardeners, Large terrace",House,À Vendre,Hammam Sousse
2,205000.0,mubawab,85.0,Apartment to purchase in Chott Meriem. Surface area 85 m². Fitted kitchen,Appart,À Vendre,Akouda
5,1450000.0,mubawab,8358.0,Fabulous villa for sale. 5 beautiful rooms. Terrace and garden,House,À Vendre,Kalâa Kebira
3,450000.0,mubawab,130.0,Apartment for sale. 3 lovely rooms. With lift and terrace,Appart,À Vendre,Sousse Corniche
3,260000.0,mubawab,148.0,Apartment for sale in Sfax Ouest. Dimension 148 m². Lift and terrace,Appart,À Vendre,Sfax Ouest
12,950000.0,mubawab,600.0,Beautiful house for sale in Borj Cedria. 18 large rooms. Garden and terrace,House,À Vendre,Hammam Chatt
3,530000.0,mubawab,220.0,"Home to buy. 6 comfortable rooms. Gardeners, Large terrace",House,À Vendre,Utique
3,490000.0,mubawab,160.0,"Beautiful apartment for sale in Hammamet. 4 rooms. Thermal insulation and soundproofing, Air conditioning installation",Appart,À Vendre,Hammamet
5,800000.0,mubawab,500.0,Luxury Villa for sale in Bellevue. 5 rooms. Parking spaces and garden,House,À Vendre,El Ouardia
2,475000.0,mubawab,90.0,Sale of a lovely apartment in Cité Du Stade. Area of 90 m². Well equipped kitchen.,Appart,À Vendre,La Marsa
4,1200000.0,mubawab,800.0,Splendid villa for sale in Hammamet Sud. Dimension 800 m². Swimming pool and air conditioning,House,À Vendre,Hammamet
3,860000.0,mubawab,250.0,"Sell apartment in La Soukra. Surface area 250 m². Thermal insulation and soundproofing, Air conditioning installation.",Appart,À Vendre,La Soukra
7,950000.0,mubawab,410.0,Luxury villa for sale in Chotrana 3. Area 410 m². All comforts with fireplace and air conditioning.,House,À Vendre,La Soukra
4,350000.0,mubawab,105.0,"House for sale in Nouvelle Medina. 4 rooms. Green area, Balcony",House,À Vendre,Nouvelle Medina
5,450000.0,mubawab,320.0,Fabulous villa for sale in Beni Khiar. 5 beautiful rooms. Well furnished,House,À Vendre,Beni Khiar
3,240000.0,mubawab,142.0,"Sale of a lovely apartment in El Yasminette. 4 rooms. Thermal insulation and soundproofing, Air conditioning installation",Appart,À Vendre,Nouvelle Medina
2,110000.0,mubawab,90.0,Fabulous apartment for sale in El Yasminette. 3 large rooms,Appart,À Vendre,Nouvelle Medina
6,450000.0,mubawab,250.0,Fabulous villa for sale in Akouda. Area 250 m². Terrace and garden,House,À Vendre,Akouda
2,520000.0,mubawab,133.0,Sale of a lovely apartment in Ain Zaghouan Nord. 2 rooms. Cooker with oven.,Appart,À Vendre,La Marsa
1,1580000.0,mubawab,551.0,"Fabulous house for sale in El Menzah 1. Area of 551 m². Green area, Balcony",House,À Vendre,El Menzah
3,780000.0,mubawab,178.0,"Apartment for sale in Chotrana 1.3 rooms. Gardeners, Large terrace",Appart,À Vendre,La Soukra
9,650000.0,mubawab,500.0,"Find your house to buy in Borj Cedria. Dimension 500 m². Gardeners, Large terrace",House,À Vendre,Hammam Chatt
1,650000.0,mubawab,500.0,Beautiful apartment for sale in La Manouba. 1 Room. Beautiful terrace,Appart,À Vendre,La Manouba
4,1020000.0,mubawab,260.0,Beautiful apartment for sale in Gammarth Village. 4 lovely rooms. With lift and green area,Appart,À Vendre,La Marsa
4,900000.0,mubawab,250.0,House for sale in Sahloul. 7 rooms. Well furnished,House,À Vendre,Sahloul
2,135000.0,mubawab,240.0,Find your house to buy. 3 rooms. Cellar,House,À Vendre,Ras Jebel
2,390000.0,mubawab,257.0,Magnificent villa for sale in Hammamet Nord. 7 rooms. Garden and terrace,House,À Vendre,Hammamet
2,270000.0,mubawab,120.0,"Home to buy in Cité Ennacim 1. Large area 120 m². Cellar, Large terrace",House,À Vendre,Mohamadia
3,1200000.0,mubawab,178.0,"Beautiful apartment for sale in La Marsa. Area 178 m². General satellite dish system, On site security",Appart,À Vendre,La Marsa
4,1391500.0,mubawab,366.0,"Luxury villa for sale in Chotrana 1.4 rooms. Green areas, Balcony",House,À Vendre,La Soukra
4,460000.0,mubawab,218.0,House for sale. Area 218 m².,House,À Vendre,Korba
3,1150000.0,mubawab,290.0,"Luxury villa for sale in Hammamet Nord. 5 large rooms. Large swimming pool, General air conditioning",House,À Vendre,Hammamet
4,325000.0,mubawab,133.0,Apartment for sale. Large area 133 m². Well equipped kitchen,Appart,À Vendre,La Marsa
4,1100000.0,mubawab,350.0,"High quality house for sale in Yasmine Hammamet. Small area 350 m². Secured door, Enclosed residence.",House,À Vendre,Hammamet
3,430000.0,mubawab,135.0,Fabulous apartment for sale in Hammamet Nord. 3 rooms. Carpark and terrace,Appart,À Vendre,Hammamet
3,530000.0,mubawab,160.0,Fabulous villa for sale in Midoune. 4 large living areas. Well decorated,House,À Vendre,Midoun
3,340000.0,mubawab,144.0,"Apartment to purchase in Aouina. Area of 144 m². Robust door, On site security",Appart,À Vendre,La Marsa
4,195000.0,mubawab,135.0,Sell apartment in Ariana. Area of 135 m². Central heating,Appart,À Vendre,Ariana
1,170000.0,mubawab,65.0,"Sell apartment in Aouina. 1 room. Secured door, Enclosed residence",Appart,À Vendre,La Marsa
2,360000000.0,mubawab,160.0,Apartment for sale in El Fejja. 1 Living area. Stunning view of the mountains,Appart,À Vendre,Mornaguia
2,410000.0,mubawab,130.0,Beautiful apartment for sale in Cité Caravelles. Small area 130 m². Carpark and terrace,Appart,À Vendre,El Menzah
2,295000.0,mubawab,82.0,Apartment to purchase in Zone Touristique. Surface area 82 m². Reinforced door and central heating,Appart,À Vendre,Mahdia
3,780000.0,mubawab,600.0,"Home to buy in Nouvelle Medina. 4 comfortable rooms. Gardeners, Large terrace",House,À Vendre,Nouvelle Medina
2,360000.0,mubawab,93.0,Apartment for sale in La Soukra. 3 large living areas. Terrace and lift,Appart,À Vendre,La Soukra
1,240000.0,mubawab,62.0,"Sale of a lovely apartment in La Soukra. 1 lovely room. Robust door, On site security",Appart,À Vendre,La Soukra
2,470000.0,mubawab,140.0,Fabulous apartment for sale in La Marsa. 2 lovely rooms. Lift and garage,Appart,À Vendre,La Marsa
3,345000.0,mubawab,169.0,Beautiful house for sale in Mornaguia. 3 lovely rooms. Equipped kitchen,House,À Vendre,Mornaguia
2,230000.0,mubawab,92.0,Sell apartment in Ain Zaghouan Nord. Total area 92 m².,Appart,À Vendre,La Marsa
1,232500.0,mubawab,62.0,"Sale of a lovely apartment in Ain Zaghouan Sud. Small area 62 m². Satellite dish, secured residence",Appart,À Vendre,La Marsa
2,396000.0,mubawab,110.0,Fabulous apartment for sale in La Soukra. 2 beautiful rooms. Parking spaces and terrace,Appart,À Vendre,La Soukra
2,165000.0,mubawab,82.0,Very nice house for sale in El Ouardia. 5 rooms,House,À Vendre,El Ouardia
4,2100000.0,mubawab,331.0,High quality villa for sale in Gammarth. Surface area 331 m². View of the mountains and reinforced door,House,À Vendre,La Marsa
4,325000.0,mubawab,101.0,"Sell apartment in Ain Zaghouan Nord. 3 rooms. No Lift, Balcony",Appart,À Vendre,La Marsa
4,1350000.0,mubawab,1500.0,"Find your house to buy in Chotrana 1. Area of 1500 m². Caretaker service available, beautiful Swimming pool",House,À Vendre,La Soukra
3,340000.0,mubawab,148.0,"Sell apartment. 3 rooms. Cellar, Large terrace.",Appart,À Vendre,Cité El Menzah
1,436000.0,mubawab,100.0,"Find an apartment to buy in Les Jardins de Carthage. 1 room. Soundproofing, Secured door",Appart,À Vendre,Le Kram
4,290000.0,mubawab,287.0,Sell apartment in Bab Bhar. Dimension 287 m². Beautiful terrace,Appart,À Vendre,Tunis
1,370000.0,mubawab,73.0,Apartment for sale in Ain Zaghouan Nord. 1 lovely room. Basement,Appart,À Vendre,La Marsa
2,430000.0,mubawab,113.0,"Apartment to purchase in Aouina. 3 large rooms. Residence with caretaker, general air conditioning",Appart,À Vendre,La Marsa
3,340000.0,mubawab,157.0,Find an apartment to buy in Cité Ennasr 1.4 large rooms. No Lift,Appart,À Vendre,Ariana
3,560000.0,mubawab,161.0,"Apartment to purchase in Sahloul. 1 Room. No Lift, Balcony",Appart,À Vendre,Sahloul
8,1450000.0,mubawab,760.0,"Beautiful house for sale in Mosque Erraoudha. 8 rooms. Secured door, General satellite dish",House,À Vendre,La Soukra
4,750000.0,mubawab,120.0,"Luxury villa for sale. 6 rooms. Cellar, Large terrace.",House,À Vendre,Bizerte
1,270000.0,mubawab,58.0,"Find an apartment to buy in Chotrana 3. Large area 58 m². Double glazing, Robust door",Appart,À Vendre,La Soukra
2,420000.0,mubawab,1157.0,"Fabulous house for sale. 2 lovely rooms. Green area, Balcony",House,À Vendre,Raf Raf
2,320000.0,mubawab,90.0,"Apartment to purchase in El Menzah 6. Surface area 90 m². Caretaker service available, General air conditioning",Appart,À Vendre,Ariana
2,100000.0,mubawab,75.0,Very nice house for sale. Area of 60 m²,House,À Vendre,Bouficha
2,195000.0,mubawab,70.0,Sell apartment in Hammamet Nord. 2 comfortable rooms,Appart,À Vendre,Hammamet
3,378400.0,mubawab,165.0,"Luxury home for sale in Djerba. 3 lovely rooms. Property with swimming pool, Integrated air conditioning",House,À Vendre,Djerba
3,457500.0,mubawab,1000.0,Luxury home for sale in Midoune. Small area 1000 m². Residence with swimming pool.,House,À Vendre,Midoun
4,734850.0,mubawab,220.0,"Luxury Villa for sale in Djerba. Area of 220 m². Swimming pool, air conditioning",House,À Vendre,Djerba
4,750000.0,mubawab,400.0,Home to buy in El Yasminette. 4 beautiful rooms. Garden and terrace,House,À Vendre,Nouvelle Medina
3,650000.0,mubawab,300.0,Apartment to purchase in Cité du Lac. Large area 300 m². General air conditioning,Appart,À Vendre,Bizerte Nord
1,250000.0,mubawab,200.0,Find an apartment to buy in Bizerte Centre Ville. 1 lovely room. Terrace and garden.,Appart,À Vendre,Bizerte Nord
2,448000.0,mubawab,182.0,Fabulous apartment for sale in Ain Zaghouan Sud. 2 lovely rooms,Appart,À Vendre,La Marsa
2,242000.0,mubawab,115.0,Apartment to purchase in Borj Louzir. Area of 115 m². Fitted kitchen,Appart,À Vendre,La Soukra
8,4100000.0,mubawab,1080.0,Magnificent villa for sale in Salambo. 8 lovely rooms. Private garden,House,À Vendre,Carthage
